SITECODE,SITENAME,Aire_km2,Couches
FR5300066,Baie de Saint-Brieuc - Est,143.72041479054607,ZSC
FR5300067,Tourbière de Lann Gazel,1.3606811192649384,ZSC
FR5302006,Côtes de Crozon,101.97621248905618,ZSC
FR5302007,Chaussée de Sein,414.9814458663226,ZSC
FR5302008,Roches de Penmarch,456.60221920665333,ZSC
FR5302014,Vallée du Canut,4.267138559735107,ZSC
FR5400403,Vallée de l'Issoire,5.063565959579568,ZSC
FR5400405,Côteaux calcaires entre les Bouchauds et Marsac,2.215820179584927,ZSC
FR5400406,Forêts de la Braconne et de Bois Blanc,45.80131181236314,ZSC
FR5400407,Grotte de Rancogne,0.009931488981780145,ZSC
FR5400408,Vallée de la Tardoire,31.43523134974109,ZSC
FR5400410,Les Chaumes Boissières et côteaux de Châteauneuf-sur-Charente,6.239940873707266,ZSC
FR5400411,Chaumes du Vignac et de Clérignac,1.030061866449126,ZSC
FR5400413,Vallées calcaires péri-angoumoisines,16.50029193342414,ZSC
FR5400417,Vallée du Né et ses principaux affluents,46.21497620853324,ZSC
FR5400419,Vallée de la Tude,15.515016171587915,ZSC
FR5400420,Côteaux du Montmorélien,3.2212132857522024,ZSC
FR5400422,Landes de Touverac - Saint-Vallier,22.18559729817547,ZSC
FR5400424,Ile de Ré : Fier d'Ars,38.853152839062474,ZSC
FR5400425,Ile de Ré : dunes et forêts littorales,5.330661422814615,ZSC
FR5400429,Marais de Rochefort,135.79964934846421,ZSC
FR5400430,Vallée de la Charente (basse vallée),107.03443712524937,ZSC
FR5400431,Marais de Brouage (et marais nord d'Oléron),260.9474982782066,ZSC
FR5400433,Dunes et forêts littorales de l'ile d'Oléron,28.985308894899685,ZSC
FR5400435,Chaumes de Sechebec,0.3988582131947631,ZSC
FR7200806,Réseau hydrographique du Midou et du Ludon,65.42317337737053,ZSC
FR7200807,Tunnel d'Excideuil,0.03934629018747049,ZSC
FR7200809,Réseau hydrographique de la Haute Dronne,21.141767542744546,ZSC
FR7200811,Panache de la Gironde et plateau rocheux de Cordouan (Système Pertuis Gironde),950.7925175004299,ZSC
FR7200812,Portion du littoral sableux de la côte aquitaine,506.1868095905595,ZSC
FR7200813,Côte basque rocheuse et extension au large,77.88596907047379,ZSC
FR7300821,"Vallée de l'Isard, mail de Bulard, pics de Maubermé, de Serre-Haute et du Crabère",64.13534151433483,ZSC
FR7300822,Vallée du Riberot et massif du Mont Valier,77.26929673450739,ZSC
FR7300829,Quiès calcaires de Tarascon-sur-Ariège et grotte de la Petite Caougno,24.77838938864153,ZSC
FR7300831,"Quérigut, Laurenti, Rabassolles, Balbonne, la Bruyante, haute vallée de l'Oriège",102.54949727712318,ZSC
FR7300835,Grotte d'Aliou,0.007286098400443701,ZSC
FR7300836,"Chars de Moulis et de Liqué, grotte d'Aubert, Soulane de Balaguères et de Sainte-Catherine, granges des vallées de Sour et d'Astien",43.6733195011864,ZSC
FR7300838,Grotte de Montseron,0.007837008941306274,ZSC
FR7300840,Grotte de Tourtouse,0.007764419932009137,ZSC
FR7300841,"Queirs du Mas d'Azil et de Camarade, grottes du Mas d'Azil et de la carrière de Sabarat",16.29254877013996,ZSC
FR7300842,"Pechs de Foix, Soula et Roquefixade, grotte de l'Herm",22.10803409267106,ZSC
FR7300847,Vallée du Tarn (de Brousse jusqu'aux gorges),37.04813020952651,ZSC
FR7300848,Gorges du Tarn,4.876680332699717,ZSC
FR7300849,Gorges de la Jonte,7.764739118759164,ZSC
FR7300850,Gorges de la Dourbie,70.726078425035,ZSC
FR7300851,Gorges de Trevezel,3.9502430586498507,ZSC
FR7300852,Gorges de la Vis et de la Virenque,2.461231876547289,ZSC
FR7300854,Buttes témoins des avant-causses,23.203754943336765,ZSC
FR7300855,Causse Noir et ses corniches,139.61037166099354,ZSC
FR7300857,Les Alasses,5.791453630933036,ZSC
FR9101364,Hautes vallées de la Cèze et du Luech,126.80442232652065,ZSC
FR8301061,Coteaux de Raulhac et Cros de Ronesque,2.847876868651368,ZSC
FR8301042,Monts-Dore,71.21656721929548,ZSC
FR9102007,Mines de Villeneuvette,2.5481926529121615,ZSC
FR9101490,Fenouillèdes,4.786955537923326,ZSC
FR9101416,Carrières de Notre-Dame de l'Agenouillade,0.04609829879973735,ZSC
FR9101395,Le Gardon et ses gorges,70.0939403531768,ZSC
FR9101352,PLATEAU DE L'AUBRAC,254.75365735813716,ZSC
FR8302009,Complexe minier de la vallée de la Senouire,21.808857519357403,ZSC
FR2100247,Pelouses et fruticées de la région de Joinville,3.823746744133063,ZSC
FR2100249,Pelouses et fruticées de la Côte oxfordienne de Bologne à Latrecey,6.697887808849299,ZSC
FR2100274,Marais et pelouses du tertiaire au Nord de Reims,3.821520620593292,ZSC
FR2100286,Marais d'Athis-Cherville,0.42014802962872183,ZSC
FR2100292,"Vallée de l'Aube, d'Auberive à Dancevoir",11.545656902297406,ZSC
FR3100484,Pelouses et bois neutrocalcicoles de la Cuesta Sud du Boulonnais,4.204710263261176,ZSC
FR3100499,Forêts de Desvres et de Boulogne et bocage prairial humide du Bas-Boulonnais,13.275481615243617,ZSC
FR4301308,Vallée de l'Orbe,6.270077271592551,ZSC
FR4302001,Côte de Mancy,0.45889747477514853,ZSC
FR5300008,"Rivière Leguer, forêts de Beffou, Coat an Noz et Coat an Hay",32.036984314893424,ZSC
FR5400432,Marais de la Seudre,139.82790718012558,ZSC
FR7200759,Massif du Mondarrain et de l'Artzamendi,57.92029622148988,ZSC
FR5300035,"Forêt de Quénécan, vallée du Poulancre, landes de Liscuis et gorges du Daoulas",9.24417974680201,ZSC
FR7200756,Montagnes des Aldudes,184.73566420089662,ZSC
FR7200739,Vallée de l'Avance,1.7885575897921338,ZSC
FR7200737,Le Boudouyssou,2.357156609023863,ZSC
FR7200697,Boisements à chênes verts des dunes du littoral girondin,20.69697257005471,ZSC
FR8201681,Gervanne et rebord occidental du Vercors,181.5018483800449,ZSC
FR8201641,MILIEUX REMARQUABLES DU BAS BUGEY,44.629819319180484,ZSC
FR7200810,Plateau d'Argentine,1.9680465217653025,ZSC
FR7200802,Réseau hydrographique du Beuve,7.13488341693883,ZSC
FR7200801,Réseau hydrographique du Brion,3.2594391546681094,ZSC
FR7200799,Carrières de Castelculier,0.2646504207013785,ZSC
FR7200736,Coteaux du ruisseau des Gascons,2.2487878264891377,ZSC
FR7200733,Coteaux du Boudouyssou et plateau de Lascrozes,12.274984453680585,ZSC
FR7200732,Coteaux de Thézac et de Montayral,4.345075255988102,ZSC
FR7200727,Tourbière de Mées,1.075626238579261,ZSC
FR7200724,L'Adour,35.63579319018154,ZSC
FR7200720,Barthes de l'Adour,122.46270250307198,ZSC
FR7200717,Zones humides de l'arrière dune du Marensin,16.15928690694868,ZSC
FR7200716,Zones humides de l'Étang de Léon,15.984996565276019,ZSC
FR7200714,Zones humides de l'arrière-dune du pays de Born,129.1522137576586,ZSC
FR7200694,Réseau hydrographique de la Bassanne,3.2076525985650233,ZSC
FR7200683,Marais du Haut Médoc,50.54905213803759,ZSC
FR7200678,Dunes du littoral girondin de la pointe de Grave au Cap Ferret,59.95323511798142,ZSC
FR7200676,Coteaux calcaires de Borrèze,4.155869715402556,ZSC
FR7200672,Coteaux calcaires du Causse de Daglan et de la vallée du Céou,11.953064931605715,ZSC
FR7200671,Vallées de la Double,45.19748107568648,ZSC
FR7200664,Coteaux calcaires de la vallée de la Dordogne,36.859270265366035,ZSC
FR5400460,Brandes de Montmorillon,27.743433704163156,ZSC
FR2300133,Pays de Bray ' Cuestas Nord et Sud,11.949343978781735,ZSC
FR2200382,"Massif forestier de Compiègne, Laigue",31.85247307695364,ZSC
FR9301606,Massif de la Sainte-Baume,173.0773078208549,ZSC
FR8301057,"Gorges de la Dordogne, de l'Auze et de la Sumène",42.05583696510514,ZSC
FR8301016,Vallée de l'Allier sud,20.919155314306813,ZSC
FR8301015,Vallée de l'Allier nord,43.346828884204655,ZSC
FR8201669,Rompon-Ouvèze-Payre,10.544225575572714,ZSC
FR5400438,Marais et falaises des côteaux de Gironde,124.85293361904779,ZSC
FR5400439,Vallée de l'Argenton,7.363561626720581,ZSC
FR5400441,Ruisseau le Magot,2.395783597207857,ZSC
FR5400442,Bassin du Thouet amont,70.67809531938184,ZSC
FR5400443,Vallée de l Autize,2.25286309572893,ZSC
FR5400444,Vallée du Magnerolles,18.230172900369737,ZSC
FR5400445,Chaumes d'Avon,15.08480095686842,ZSC
FR5400446,Marais Poitevin,202.87481927488622,ZSC
FR5400448,Carrières de Loubeau,0.3031129538453237,ZSC
FR5400450,Massif forestier de Chizé-Aulnay,173.26607173353682,ZSC
FR5400452,Carrières des Pieds Grimaud,0.04701570346868496,ZSC
FR5400453,Landes du Pinail,9.231224666978566,ZSC
FR5400457,Forêt et pelouses de Lussac-les-Châteaux,9.310124296572047,ZSC
FR5400458,Brandes de la Pierre-La,7.788007762184356,ZSC
FR5400459,Vallée du Corchon,0.626767628514891,ZSC
FR5400462,Vallée de la Gartempe - Les Portes d'Enfer,4.91382832566304,ZSC
FR5400463,Vallée de la Crochatière,0.1931767091131863,ZSC
FR5400464,Etangs d'Asnières,0.7334398571864444,ZSC
FR5400465,Landes de Cadeuil,5.746126378261361,ZSC
FR5400467,Vallée de Salleron,1.4934181101577273,ZSC
FR5400469,Pertuis Charentais,4552.305376347014,ZSC
FR5400471,Carrières de Saint-Savinien,1.4576281733171546,ZSC
FR5400472,Moyenne vallée de la Charente et Seugnes et Coran,70.92495285582528,ZSC
FR5400473,Vallée de l'Antenne,12.060885643430279,ZSC
FR5400535,Vallée de l'Anglin,5.6932258172165895,ZSC
FR5402003,Carrières de Bellevue,0.01083431859834194,ZSC
FR5402004,Basse vallée de la Gartempe,6.747832284897462,ZSC
FR5402008,Haute vallée de la Seugne en amont de pons et affluents,43.33525663602092,ZSC
FR5402009,"Vallée de la Charente entre Angoulème et Cognac et ses principaux affluents (SOLOIRE, BOEME, ECHELLE)",53.62865717936981,ZSC
FR5402010,Vallées du Lary et du Palais,18.40076413392698,ZSC
FR5402011,Citerne de Sainte-Ouenne,0.00030346465894592867,ZSC
FR7200660,La Dordogne,56.845252810806265,ZSC
FR7200666,Vallées des Beunes,55.15938378180392,ZSC
FR7200667,Coteaux calcaires de la vallée de la Vézère,5.979673141559903,ZSC
FR7200670,Coteaux de la Dronne,2.6866192630835726,ZSC
FR7200677,Estuaire de la Gironde,609.2865308846619,ZSC
FR7200679,Bassin d'Arcachon et Cap Ferret,226.38754142349129,ZSC
FR7200687,"Marais de Bruges, Blanquefort et Parampuyre",2.62720907663742,ZSC
FR7200688,Bocage humide de Cadaujac et Saint-Médard-d'Eyrans,15.894767496696662,ZSC
FR7200696,Domaine départemental d'Hostens,3.4144095088713415,ZSC
FR7200710,Dunes modernes du littoral landais d'Arcachon à Mimizan Plage,7.379962904316541,ZSC
FR7200711,Dunes modernes du littoral landais de Mimizan Plage au Vieux-Boucau,5.663043531065605,ZSC
FR7200712,Dunes modernes du littoral landais de Vieux-Boucau à Hossegor,1.7672028785998901,ZSC
FR7200718,"Zones humides de Moliets, la Prade et Moisans",0.9652085120953898,ZSC
FR7200719,Zones humides associées au marais d'Orx,9.902428908709194,ZSC
FR7200721,Vallées de la Grande et de la Petite Leyre,55.97233935177329,ZSC
FR7200722,Réseau hydrographique des affluents de la Midouze,49.24795262258543,ZSC
FR7200723,Champ de tir de Captieux,93.0035881258216,ZSC
FR7200728,Lagunes de Brocas,0.057742202167467054,ZSC
FR7200738,L'Ourbise,3.720424081806001,ZSC
FR7200774,Baie de Chingoudy,3.418562027815301,ZSC
FR7200777,Lac de Mouriscot,0.20678982798650666,ZSC
FR7200785,"La Nivelle (estuaire, barthes et cours d'eau)",14.610520922570842,ZSC
FR7200798,"Site du Griffoul, confluence de l'Automne",0.10195566398267002,ZSC
FR7300858,Chaos ruiniforme du Rajal Del Gorp,1.0547124673257287,ZSC
FR7300859,Cirque et grotte du Boundoulaou,2.230246506085892,ZSC
FR7300860,Devèzes de Lapanouse et du Viala-du-Pas-de-Jaux,15.817393278744097,ZSC
FR7300861,Serre de Cougouille,1.6845625106489797,ZSC
FR7300862,Cirques de Saint-Paul-des-Fonts et de Tournemire,6.7504112859902845,ZSC
FR7300864,Plateau et corniches du Guilhaumard,37.362230805767375,ZSC
FR7300868,Causse Comtal,3.781310592490741,ZSC
FR7300871,Plateau central de l'Aubrac aveyronnais,70.6697962706256,ZSC
FR7300875,Puy de Wolf,1.2406707684381477,ZSC
FR7300876,Étangs du Ségala,0.5238710488749214,ZSC
FR7300877,Tourbière du Rey,0.19171651980518933,ZSC
FR7300879,Lande de la Borie,1.165355126051521,ZSC
FR7300880,Haute vallée d'Oô,33.99183515673912,ZSC
FR7300881,Haute vallée de la Pique,82.31948453426669,ZSC
FR7300883,Haute vallée de la Garonne,111.08465539603439,ZSC
FR7300884,"Zones rupestres xérothermiques du bassin de Marignac, Saint-Béat, pic du Gar, montagne de Rié",76.62536581471761,ZSC
FR7300885,Chaînons calcaires du Piémont Commingeois,61.836614060948826,ZSC
FR7300887,Côtes de Bieil et de Montoussé,0.9809820123862057,ZSC
FR7300891,Étangs d'Armagnac,10.279680191080647,ZSC
FR7300893,Coteaux de Lizet et de l'Osse vers Montesquiou,18.618425022634646,ZSC
FR7300900,Vallée de la Cère et tributaires,30.252745127099473,ZSC
FR7300902,Vallées de l'Ouysse et de l'Alzou,30.030355056190864,ZSC
FR7300904,Marais de la Fondial,0.2549684758593869,ZSC
FR7300905,Vieux chênes de Cantegrel,0.12566506822887108,ZSC
FR7300906,Vieux chênes de la Panonnie,0.28239295790011754,ZSC
FR7300907,Vieux chênes des Imbards,0.33027064354243396,ZSC
FR7300908,Secteur de Lacérède,1.7609647324308697,ZSC
FR7300909,Zone centrale du causse de Gramat,64.12916766042865,ZSC
FR7300910,Vallées de la Rauze et du Vers et vallons tributaires,48.06895756419155,ZSC
FR7300914,Grotte de Fond d'Erbies,0.007775782228928057,ZSC
FR7300915,Pelouses de Lalbenque,4.012518865816374,ZSC
FR7300917,"Serres de Saint-Paul-de-Loubressac et de Saint-Barthélémy, et causse de Pech Tondut",8.319880985635143,ZSC
FR7300919,Serres de Labastide-de-Penne et de Belfort-du-Quercy,6.156310487056713,ZSC
FR7300920,Granquet-Pibeste et Soum d'Ech,72.59137294808772,ZSC
FR7300923,"Moun Né de Cauterets, pic de Cabaliros",37.02563899545335,ZSC
FR7300924,"Péguère, Barbat, Cambalès",46.38003049906321,ZSC
FR7300925,"Gaube, Vignemale",73.77887558072503,ZSC
FR7300926,"Ossoue, Aspé, Cestrède",52.14273417116742,ZSC
FR7300927,"Estaubé, Gavarnie, Troumouse et Barroude",94.57485120028286,ZSC
FR7300928,Pic Long Campbielh,81.55142512903244,ZSC
FR7300929,Néouvielle,61.76551395910182,ZSC
FR7300930,"Barèges, Ayré, Piquette",14.477012857854483,ZSC
FR7300932,Liset de Hount Blanque,40.50174671999691,ZSC
FR7300933,"Hautes-Baronnies, Coume de Pailhas",2.995081421615216,ZSC
FR7300934,Rioumajou et Moudang,94.99831358002217,ZSC
FR7300935,"Haut-Louron : Aygues Tortes, Caillauas, Gourgs Blancs, Gorges de Clarabide, pics des Pichadères et d'Estiouère, montagne de Tramadits",54.2693210412065,ZSC
FR7300936,Tourbière et lac de Lourdes,0.7288183533741479,ZSC
FR7300940,Tourbière de Clarens,1.3917718623313777,ZSC
FR7300942,Vallée de l'Arn,14.523640137865426,ZSC
FR7300944,Montagne Noire occidentale,19.14762445651076,ZSC
FR7300945,Causse de Caucalières et Labruguière,19.96680679440135,ZSC
FR7300946,Tourbières du Margnès,27.80832372579838,ZSC
FR7300948,Le Montalet,3.8047861769501283,ZSC
FR7300949,Basse vallée du Lignon,0.5587483708727047,ZSC
FR7300951,Forêt de la Grésigne,35.96249736159384,ZSC
FR7300952,"Gorges de l'Aveyron, causses proches et vallée de la Vère",116.35609910425792,ZSC
FR7301631,"Vallées du Tarn, de l'Aveyron, du Viaur, de l'Agout et du Gijou",171.437550843279,ZSC
FR7301822,"Garonne, Ariège, Hers, Salat, Pique et Neste",95.81144818279216,ZSC
FR7302001,Vieux arbres de la haute vallée de l'Aveyron et des abords du Causse Comtal,16.262023267762146,ZSC
FR7401103,Vallée de la Dordogne sur l'ensemble de son cours et affluents,76.05153652227798,ZSC
FR7401104,Tourbière de Négarioux Malsagne,1.9843965028857378,ZSC
FR7401105,Landes et zones humides de la Haute Vézère,76.92893317241138,ZSC
FR7401107,Landes des Monédières,2.43635652171045,ZSC
FR7401108,Landes et pelouses serpentinicoles du sud corrèzien,1.1533235890860727,ZSC
FR7401109,Gorges de la Vézère autour de Treignac,3.4893744281041585,ZSC
FR7401110,Forêt de la Cubesse,1.4929110657381266,ZSC
FR7401111,Vallée de la Vézère d'Uzerche à la limite départementale 19/24,9.248973025431727,ZSC
FR7401113,Vallée de la Montane vers Gimel,1.302154203286923,ZSC
FR7401119,Pelouses calcicoles et forêts du Causse corrézien,1.4054052955506755,ZSC
FR7401120,Abîmes de la Fage,0.009976766061259204,ZSC
FR7401121,Vallée du ruisseau du Moulin de Vignols,3.2213835928837766,ZSC
FR7401123,Tourbières et fonds tourbeux de Bonnefond Peret Bel Air,7.301766071204287,ZSC
FR7401124,Bassin de Gouzon,7.388903013582729,ZSC
FR7401125,Tourbière de l'étang du Bourdeau,0.3902330456363014,ZSC
FR7401128,Vallée de la Gioune,9.731437575392247,ZSC
FR7401129,Vallée de la Creuse,4.892494895762464,ZSC
FR7401130,Gorges de la Grande Creuse,5.695426731223801,ZSC
FR7401131,Gorges de la Tardes et vallée du Cher,12.322465686126883,ZSC
FR7401133,Etangs du nord de la Haute-Vienne,1.7214557671179138,ZSC
FR7401138,Etang de la Pouge,2.2528178978337827,ZSC
FR7401141,Mine de Chabannes et souterrains des Monts d'Ambazac,6.911684926563002,ZSC
FR7401142,Ruisseau de Moissannes,0.07438135792167092,ZSC
FR7401145,Landes et zones humides autour du lac de Vassivière,7.96902431611064,ZSC
FR7401146,Vallée du Taurion et affluents,49.9160728452668,ZSC
FR7401147,Vallée de la Gartempe sur l'ensemble de son cours et affluents,35.53931863209415,ZSC
FR7401148,Haute vallée de la Vienne,13.157131836368833,ZSC
FR7401149,Forêt d'Epagne,4.389792617019628,ZSC
FR8201632,Prairies humides et forêts alluviales du Val de Saône,36.64872572731313,ZSC
FR8201633,Dunes des Charmes (à Sermoyer),0.1370396821205522,ZSC
FR8201634,Lande tourbeuse des Oignons,0.19924345233958568,ZSC
FR8201635,La Dombes,475.72179081347787,ZSC
FR8201637,Marais de Lavours,4.224229620629367,ZSC
FR8201639,Steppes de la Valbonne,11.223000475804593,ZSC
FR8201640,Revermont et gorges de l'Ain,17.303970074941034,ZSC
FR8201643,Crêts du Haut-Jura,173.15753384544522,ZSC
FR8201644,Marais de la haute Versoix et de Brou,0.6106656703332568,ZSC
FR8201648,Galerie à chauves-souris du Pont des Pierres,0.09138761984326359,ZSC
FR8201650,Etournel et defilé de l'Ecluse,3.1725311977134814,ZSC
FR8201654,Basse Ardèche urgonienne,68.51285263507806,ZSC
FR8201656,Bois de Païolive et Basse Vallée du Chassezac,62.165483004591856,ZSC
FR8201661,Landes et forêts du bois des Bartres,44.090717400666975,ZSC
FR8201662,"Massifs de Crussol, Soyons, Cornas-Chateaubourg",4.556411131945063,ZSC
FR8201667,Tourbières du plateau de Saint-Agrève,1.804378406736681,ZSC
FR8201671,Suc de Clava,0.1270036573375771,ZSC
FR8201673,Massif du Coiron - partie Saint-Martin-sur-Lavezon,3.31219572963104,ZSC
FR8201677,Milieux alluviaux du Rhône aval,21.065492078760943,ZSC
FR8201678,Milieux aquatiques et alluviaux de la basse vallée de la Drôme,3.698303347904331,ZSC
FR8201679,Rivière du Roubion,6.1933502085504095,ZSC
FR8201688,"Pelouses, forêts et habitats rocheux de la montagne de l'Aup et de la Sarcena",5.033540019708489,ZSC
FR8201690,Grotte à chauves-souris des Sadoux,13.130555914037755,ZSC
FR8201694,"Pelouses, fourrés et forêts de Larran, du Pied du Mulet et de la montagne de Chabre",13.79266348961516,ZSC
FR8201695,Pelouses et habitats rocheux des gorges de Pommerol,15.100244951916196,ZSC
FR8201697,Grotte à chauves-souris de Baume Sourde,3.334405380410837,ZSC
FR8201698,Contamines Montjoie - Miage - Tré la Tête,55.37289777451069,ZSC
FR8201699,Aiguilles Rouges,90.4866186314447,ZSC
FR8201700,Haut Giffre,124.08975442829265,ZSC
FR8201701,Les Aravis,88.90724818980813,ZSC
FR8201703,Massif de la Tournette,46.49735181927209,ZSC
FR8201706,Roc d'Enfer,40.47383194096793,ZSC
FR8201707,Plateau de Loëx,12.30651909157375,ZSC
FR8201709,Cornettes de Bise,15.483731035246421,ZSC
FR8201710,Massif des Voirons,9.765139031724896,ZSC
FR8201711,Massif du Mont Vuache,20.465514379849814,ZSC
FR8201719,Delta de la Dranse,0.534337994546331,ZSC
FR8201720,Cluse du Lac d'Annecy,2.814225861427239,ZSC
FR8201723,Plateau Gavot,1.6437748073139002,ZSC
FR8201728,Tourbière du Grand Lemps,7.862612738358208,ZSC
FR8201729,Marais du Val d'Ainan,2.4661667429047434,ZSC
FR8201740,Hauts de Chartreuse,44.23463555115363,ZSC
FR8201742,Marais - tourbières de l'Herretang,2.0492515539378457,ZSC
FR8201747,Massif de l'Obiou et des gorges de la Souloise,37.41047217860287,ZSC
FR8201748,Iles du Haut Rhône,0.8905025393082008,ZSC
FR8201757,Forêts et tourbières des Monts de la Madeleine,2.4108101210152655,ZSC
FR8201760,Crêts du Pilat,18.3096900394687,ZSC
FR8201761,Tourbières du Pilat et landes de Chaussitre,3.5063946050322063,ZSC
FR8201762,"Vallée de l'Ondenon, contreforts nord du Pilat",8.690765074974784,ZSC
FR8201763,"Pelouses, landes et habitats rocheux des Gorges de la Loire",24.96118481868045,ZSC
FR8201764,"Bois de Lespinasse, de la Benisson-Dieu et de la Pacaudière",6.296787746988177,ZSC
FR8201770,"Réseau de zones humides, pelouses, landes et falaises de l'avant-pays savoyard",31.50542633830422,ZSC
FR8201772,Réseau de zones humides de l'Albanais,5.9915396480310985,ZSC
FR8201774,Tourbière des Creusates,0.11820185700531263,ZSC
FR8201775,Rebord méridional du Massif des Bauges,11.678925753263346,ZSC
FR8201776,Tourbière et lac des Saisies,2.8703137136400394,ZSC
FR8201779,Formations forestières et herbacées des Alpes internes,15.601510145812645,ZSC
FR8201780,Réseau de vallons d'altitude à Caricion,94.98010334958616,ZSC
FR8201782,Perron des Encombres,20.30164940431895,ZSC
FR8201783,Massif de la Vanoise,539.2767214434117,ZSC
FR8201785,"Pelouses, milieux alluviaux et aquatiques de l'île de Miribel-Jonage",28.4854264845851,ZSC
FR8201791,Gîte à chauves-souris des mines de Vallossières,0.018439113286731396,ZSC
FR8202002,Partie orientale du Massif des Bauges,144.8618157900374,ZSC
FR8202004,Mont Colombier,21.784138049388613,ZSC
FR8202005,Site à chiroptères des Monts du Matin,3.1404260619981477,ZSC
FR8202006,Prairies humides et forêts alluviales du Val de Saône aval,10.41000575817354,ZSC
FR8301017,Basse Sioule,5.917372138080633,ZSC
FR8301018,Côteaux de Château-Jaloux,0.0621455958120063,ZSC
FR8301030,Monts du Forez,55.54717266805564,ZSC
FR8301034,Gorges de la Sioule,35.773878869631055,ZSC
FR8301035,Vallées et côteaux xérothermiques des Couzes et Limagnes,23.11413898273687,ZSC
FR8301037,Marais salé de Saint-Beauzire,0.12875119134620122,ZSC
FR8301039,Artense,6.964682845670503,ZSC
FR8301048,Puy de Pileyre-Turluron,0.7741135464639083,ZSC
FR8301056,Tourbières et zones humides du nord-est du massif cantalien,15.267243171076762,ZSC
FR8301058,Environs de Meallet,0.1501292591162821,ZSC
FR8301069,Aubrac,7.23136046870411,ZSC
FR8301072,Val d'Allier Limagne Brivadoise,7.476036956061898,ZSC
FR8301073,Côteaux de Montlaison / la Garenne / Prés salés de Beaumont,0.8249865848407919,ZSC
FR8301077,Marais de Limagne,2.3410373602225993,ZSC
FR8301080,Gorges de l'Arzon,8.758099160455139,ZSC
FR8301083,Saint-Beauzire,0.1717412513451838,ZSC
FR8301084,Mont Bar,0.21299608727951821,ZSC
FR8301087,Sucs de Breysse,1.1823022712060698,ZSC
FR8302003,Marais du Cassan et de Prentegarde,5.057365644486378,ZSC
FR8302012,Gîtes à chauve-souris du pays des Couzes,12.316359337354367,ZSC
FR8302013,Gîtes de la Sioule,7.296933358381183,ZSC
FR8302021,Gîtes de Hérisson,2.545057273119483,ZSC
FR9101357,Plateau de Charpal,34.02928095353381,ZSC
FR9101361,Mont Lozère,116.86458608319171,ZSC
FR9101362,Combe des Cades,3.0442989996884604,ZSC
FR9101363,"Vallées du Tarn, du Tarnon et de la Mimente",104.92877961781126,ZSC
FR9101366,Forêt de pins de Salzmann de Bessèges,7.434953745770143,ZSC
FR9101367,Vallée du Gardon de Mialet,233.7099269067796,ZSC
FR9101368,Vallée du Gardon de Saint-Jean,190.20035527166596,ZSC
FR9101369,Vallée du Galeizon,86.3688367948752,ZSC
FR9101372,Falaises d'Anduze,5.351458264715028,ZSC
FR9101374,Vallon de l'Urugne,5.78661785951203,ZSC
FR9101378,Gorges du Tarn,4.467808732517071,ZSC
FR9101379,Causse Méjan,12.692975226725801,ZSC
FR9101380,Gorges de la Jonte,0.02726792384230817,ZSC
FR9101381,Causse Noir,61.919586960875385,ZSC
FR9101382,Causse de Campestre et Luc,36.165279343204126,ZSC
FR9101383,Causse de Blandas,78.96188443330965,ZSC
FR9101384,Gorges de la Vis et de la Virenque,55.01161925568246,ZSC
FR9101385,Causse du Larzac,295.5578517912022,ZSC
FR9101387,Les Contreforts du Larzac,52.99317401876749,ZSC
FR9101388,Gorges de l'Hérault,216.8973054988514,ZSC
FR9101389,Pic Saint-Loup,44.304250377761214,ZSC
FR9101391,Le Vidourle,2.0939655833138047,ZSC
FR9101399,La Cèze et ses gorges,35.49862999934069,ZSC
FR9101402,Étang et mares de la Capelle,3.1410981339030957,ZSC
FR9101403,Étang de Valliguières,0.06592961242842128,ZSC
FR9101405,Le Petit Rhône,8.05802268399126,ZSC
FR9101419,Crêtes du Mont Marcou et des Monts de Mare,14.812041495542958,ZSC
FR9101424,Le Caroux et l'Espinouse,23.160321266969223,ZSC
FR9101427,Grotte de Julio,0.17010666038975686,ZSC
FR9101428,Grotte de la Rivière Morte,0.8949564945646468,ZSC
FR9101429,Grotte de la source du Jaur,0.30303749059515633,ZSC
FR9101430,Plateau de Roquehaute,1.5483772627582326,ZSC
FR9101431,Mare du plateau de Vendres,0.17566547821337486,ZSC
FR9101434,Les Orpellières,1.4357143622763548,ZSC
FR9101444,Les Causses du Minervois,218.05582108303034,ZSC
FR9101446,Vallée du Lampy,95.5513299243178,ZSC
FR9101451,Gorges de la Clamoux,8.609110122487266,ZSC
FR9101453,Massif de la Clape,83.38855526800037,ZSC
FR9101458,Vallée du Torgan,10.066400884950532,ZSC
FR9101461,Grotte de la Valette,1.1505275335477396,ZSC
FR9101464,Château de Salses,0.031280050028016586,ZSC
FR9101468,Bassin du Rebenty,85.67194635321498,ZSC
FR9101470,Haute Vallée de l'Aude et Bassin de l'Aiguette,170.5431895231997,ZSC
FR9101471,"Capcir, Carlit et Campcardos",396.87949305086863,ZSC
FR9101472,Massif du Puigmal,87.843054660096,ZSC
FR9101473,Massif de Madres-Coronat,213.6261097987754,ZSC
FR9101475,Massif du Canigou,117.17533228358198,ZSC
FR9101476,Conque de la Preste,84.16127405778222,ZSC
FR9101487,Grotte de la Ratapanade,0.44754496157743734,ZSC
FR9102001,Friches humides de Torremilla,0.28430996541673265,ZSC
FR9102003,Le Valat de Solan,0.5797568278459784,ZSC
FR9102006,Grotte du Trésor,0.43948179841848417,ZSC
